timestamp,flag,currentBack,motorTempBack,positionBack,refPositionBack,refVelocityBack,trackingDeviationBack,velocityBack,currentFront,motorTempFront,positionFront,refPositionFront,refVelocityFront,trackingDeviationFront,velocityFront
2018-01-31T11:51:00-06:00,0,-16.0,31.0,571.499875422932,571.499996781371,0.0,4.15257045200893e-05,0.0,91.0,33.0,963.499367087238,963.499996781371,0.0,0.000456782749720982,0.0
2018-01-31T11:52:00-06:00,0,-22.0,31.0,571.499750845819,571.499996781371,0.0,4.15257045200893e-05,0.0,69.0,33.0,963.499450138647,963.499996781371,0.0,0.000290679931640625,0.0
2018-01-31T11:54:00-06:00,0,-22.0,31.0,571.499875422932,571.499997586035,0.0,4.15257045200893e-05,0.0,71.0,33.0,963.499574715761,963.499997586035,0.0,0.000332205636160714,0.0
2018-01-31T11:55:00-06:00,0,-19.0,31.0,571.499875422933,571.499997586035,0.0,4.15257045200893e-05,0.0,82.0,33.0,963.499450138647,963.499997586035,0.0,0.000415257045200893,0.0
2018-01-31T11:59:00-06:00,0,-19.0,33.0,571.499833897229,571.499997586037,0.0,4.15257045200893e-05,0.0,71.0,33.0,963.499574715762,963.499997586037,0.0,0.000332205636160714,0.0
2018-01-31T12:02:00-06:00,0,-22.0,33.0,571.499792371525,571.499996781375,0.0,4.15257045200893e-05,0.0,91.0,33.0,963.499408612944,963.499996781375,0.0,0.000456782749720982,0.0
2018-01-31T12:03:00-06:00,0,-5.0,33.0,571.49983389723,571.499997586038,0.0,4.15257045200893e-05,0.0,77.0,33.0,963.499533190058,963.499997586038,0.0,0.000373731340680804,0.0
2018-01-31T12:10:00-06:00,0,-11.0,33.0,571.499709320117,571.499997586042,0.0,4.15257045200893e-05,0.0,77.0,35.0,963.499408612946,963.499997586042,0.0,0.000332205636160714,0.0
2018-01-31T12:11:00-06:00,0,-11.0,33.0,571.499833897231,571.499996781379,0.0,4.15257045200893e-05,0.0,91.0,35.0,963.499325561537,963.499996781379,0.0,0.000456782749720982,0.0
2018-01-31T12:12:00-06:00,0,0.0,33.0,571.499792371527,571.49999678138,0.0,4.15257045200893e-05,0.0,80.0,35.0,963.499325561537,963.49999678138,0.0,0.000415257045200893,0.0
2018-01-31T12:13:00-06:00,0,-5.0,33.0,571.499833897231,571.49999678138,0.0,4.15257045200893e-05,0.0,88.0,35.0,963.499450138651,963.49999678138,0.0,0.000415257045200893,0.0
2018-01-31T12:19:00-06:00,0,2.0,33.0,571.499833897233,571.499997586045,0.0,4.15257045200893e-05,0.0,82.0,35.0,963.499450138652,963.499997586045,0.0,0.000415257045200893,0.0
2018-01-31T12:20:00-06:00,0,-11.0,33.0,571.499875422937,571.499997586046,0.0,4.15257045200893e-05,0.0,93.0,35.0,963.499284035834,963.499997586046,0.0,0.000415257045200893,0.0
2018-01-31T12:21:00-06:00,0,5.0,33.0,571.499750845824,571.499996781384,0.0,4.15257045200893e-05,0.0,93.0,35.0,963.499284035834,963.499996781384,0.0,0.000498308454241071,0.0
2018-01-31T12:24:00-06:00,0,2.0,35.0,571.499833897234,571.499997586047,0.0,4.15257045200893e-05,0.0,82.0,35.0,963.499491664357,963.499997586047,0.0,0.000373731340680804,0.0
2018-01-31T12:28:00-06:00,0,8.0,35.0,571.499709320121,571.499996781387,0.0,4.15257045200893e-05,0.0,82.0,35.0,963.499408612949,963.499996781387,0.0,0.000415257045200893,0.0
2018-01-31T12:29:00-06:00,0,2.0,35.0,571.499833897235,571.49999758605,0.0,4.15257045200893e-05,0.0,88.0,35.0,963.499450138654,963.49999758605,0.0,0.000415257045200893,0.0
2018-01-31T12:35:00-06:00,0,2.0,35.0,571.499750845827,571.499997586052,0.0,4.15257045200893e-05,0.0,85.0,37.0,963.499325561542,963.499997586052,0.0,0.000415257045200893,0.0
2018-01-31T12:38:00-06:00,0,-2.0,35.0,571.499750845827,571.499996781391,0.0,8.30514090401786e-05,0.0,88.0,37.0,963.499325561542,963.499996781391,0.0,0.000415257045200893,0.0
2018-01-31T12:42:00-06:00,0,5.0,35.0,571.499626268715,571.499996781393,0.0,4.15257045200893e-05,0.0,71.0,37.0,963.499533190065,963.499996781393,0.0,0.000373731340680804,0.0
2018-01-31T12:43:00-06:00,0,-13.0,35.0,571.499833897237,571.499996781393,0.0,4.15257045200893e-05,0.0,93.0,37.0,963.499367087247,963.499996781393,0.0,0.000456782749720982,0.0
2018-01-31T12:44:00-06:00,0,-2.0,35.0,571.499771608681,571.499997586056,0.0,4.15257045200893e-05,0.0,91.0,37.0,963.499408612952,963.499997586056,0.0,0.000456782749720982,0.0
2018-01-31T12:46:00-06:00,0,-2.0,35.0,571.49966779442,571.499996781394,0.0,4.15257045200893e-05,0.0,99.0,37.0,963.499284035839,963.499996781394,0.0,0.000498308454241071,0.0
2018-01-31T13:00:00-06:00,0,-2.0,37.0,571.499709320127,571.499997586063,0.0,4.15257045200893e-05,0.0,96.0,37.0,963.499325561546,963.499997586063,0.0,0.000498308454241071,0.0
2018-01-31T13:03:00-06:00,0,0.0,37.0,571.499667794423,571.499996781402,0.0,4.15257045200893e-05,0.0,74.0,37.0,963.499408612956,963.499996781402,0.0,0.000332205636160714,0.0
2018-01-31T13:15:00-06:00,0,-5.0,37.0,571.499875422948,571.49999758607,0.0,4.15257045200893e-05,0.0,96.0,37.0,963.499408612958,963.499997586069,0.0,0.000415257045200893,0.0
2018-01-31T13:18:00-06:00,0,-2.0,37.0,571.499750845835,571.499997586071,0.0,4.15257045200893e-05,0.0,99.0,39.0,963.499450138663,963.499997586071,0.0,0.000456782749720982,0.0
2018-01-31T13:20:00-06:00,0,2.0,37.0,571.499667794426,571.499997586072,0.0,6.22885567801339e-05,0.0103814261300223,60.0,39.0,963.499159458732,963.499997586072,0.0,0.000664411272321429,0.0
2018-01-31T13:26:00-06:00,0,-24.0,37.0,571.499667794428,571.499997586075,0.0,4.15257045200893e-05,0.0,88.0,39.0,963.499284035847,963.499997586075,0.0,0.000373731340680804,0.0
2018-01-31T13:29:00-06:00,0,-2.0,37.0,571.499875422951,571.499996781413,0.0,4.15257045200893e-05,0.0,104.0,39.0,963.499284035847,963.499996781413,0.0,0.000539834158761161,0.0
2018-01-31T13:40:00-06:00,0,13.0,37.0,571.499750845839,571.499999195406,0.0,0.000249154227120536,0.0,108.5,39.0,963.499325561554,963.499999195406,0.0,0.000685174124581473,0.0
2018-01-31T09:08:00-06:00,1,96.0,31.0,571.49925253733,571.499996781367,0.0,0.00058135986328125,0.0,107.0,33.0,963.499408612922,963.499996781367,0.0,0.000539834158761161,0.0
2018-01-31T09:09:00-06:00,1,49.0,31.0,571.499460165853,571.49999758603,0.0,0.000373731340680804,0.0,107.0,33.0,963.499325561514,963.49999758603,0.0,0.000539834158761161,0.0
2018-01-31T09:14:00-06:00,1,38.0,31.0,571.499460165854,571.499997586033,0.0,0.000373731340680804,0.0,102.0,33.0,963.499325561515,963.499997586033,0.0,0.00058135986328125,0.0
2018-01-31T09:17:00-06:00,1,74.0,33.0,571.499335588741,571.499996781371,0.0,0.000456782749720982,0.0,102.0,33.0,963.49936708722,963.499996781371,0.0,0.000456782749720982,0.0
